"special_IDs","LM_ID","lang_rich","area_km2","WE","island_endemics","treatment","log_area","w_mean_growing_season","max_elevation","w_mean_temperature_seasonality","w_mean_Seasonality_Precipitation","dist_continents","dist11k","dist25k","long","lat","abs_lat"
"coqi",2248,1,45.4131923597306,7.13633043368007e-06,0,"empirical",3.81580264344774,198.852021021634,473,429.354833234367,90.1142712663126,141848.684949659,141848.684949659,141848.684949659,25.1212663690121,36.6808174391586,36.6808174391586
"ppyh",2250,1,46.1665836065076,3.39096823709678e-06,0,"empirical",3.83225623782065,130,439,459.826155161583,27.0696073071047,27961.5058134806,27961.5058134806,27961.5058134806,19.4503174676854,70.1275595455509,70.1275595455509
"hdie",2253,1,43.4973353873938,1.31838671030117e-07,0,"empirical",3.77269968075624,255.683850315923,122,87.978631163981,78.7250003458054,1315.96149954612,1315.96149954612,1315.96149954612,-85.1545760747241,10.0952668963974,10.0952668963974
"dutl",2254,2,42.8116427022032,0.000690107697944621,1,"empirical",3.75681009134787,174.628322055507,24,100.345449422218,135.326692856518,13953.5999264175,13953.5999264175,13953.5999264175,-15.936581770714,11.5643539855285,11.5643539855285
"lkmp",2256,1,42.7197077358142,1.31838671030117e-07,0,"empirical",3.75466035323842,366,18,25.1084172877764,27.2157928259525,499.710974816032,499.710974816032,499.710974816032,-77.4720270976791,4.12289274398584,4.12289274398584
"psvr",2258,2,43.0359400305897,3.49908630083569e-05,0,"empirical",3.76203558125987,73,3,307.880481095108,144.145088604125,119.906277103142,119.906277103142,119.906277103142,68.5848738595964,23.2879443337825,23.2879443337825
"afeu",2263,1,44.1174931135029,0.000196551191121428,1,"empirical",3.78685637304078,365,781,109.808272939483,60.9801609915707,2433449.30333628,1877405.41581781,1877405.41581781,145.663502471546,18.7674347475973,18.7674347475973
"ygws",2264,2,43.2128614634275,1.47518459894508e-06,0,"empirical",3.76613817000136,180.911456993597,13,125.463156811647,109.583012648424,3862.43827574599,3862.43827574599,3862.43827574599,132.382503167914,-12.1022379104179,12.1022379104179
"dkhs",2265,1,43.8606556383893,0.00137163046554808,0,"empirical",3.7810176913137,365,20,85.3705046310666,56.5629710294244,275973.649863935,5760.88843503546,5760.88843503546,143.419317034043,-8.3187354250116,8.3187354250116
"cxhf",2269,1,42.8360865749419,2.34744980649006e-06,0,"empirical",3.75738089161563,289.045085996385,124,691.460747863138,67.1229859978284,22262.3151174686,22262.3151174686,22262.3151174686,125.960597790797,34.6916888662286,34.6916888662286
"kxvj",2270,1,43.7872749529779,2.68227497378535e-06,0,"empirical",3.77934324898377,360.039644681039,274,708.098865270682,47.2214541385824,357952.514685445,3117.38728172793,3117.38728172793,133.052523061306,34.1549779797174,34.1549779797174
"ogmc",2271,1,44.7417811732739,1.84080450968094e-06,0,"empirical",3.8009077669207,63,135,459.58892024938,115.858869766355,7201.94913224686,7201.94913224686,7201.94913224686,56.4576493521235,27.063947090665,27.063947090665
"eiau",2272,1,44.7688022833318,0.0078857018100415,1,"empirical",3.80151151923323,356.259747768097,55,62.6843633473429,78.8421449981305,1301354.90411902,35388.3440226026,35388.3440226026,121.474251746876,11.8504199147681,11.8504199147681
"fxfp",2273,1,42.5251049175858,0.078251351166476,1,"empirical",3.75009460547667,365,17,68.8473359871756,46.5473998564522,647672.951301289,158451.159157955,158451.159157955,134.274775902741,-5.60277043679937,5.60277043679937
"ehyf",2276,1,42.3857761546969,6.47595454515689e-08,0,"empirical",3.74681283790632,203.835966578241,287,613.47248070123,35.5364016136262,29616.2289039725,29616.2289039725,29616.2289039725,-133.015192898828,56.554847772951,56.554847772951
"tabk",2277,1,43.7876262888312,6.47595454515689e-08,0,"empirical",3.77935127264919,363.175580016071,301,89.6110626156236,62.1970032046533,42989.0645589634,42989.0645589634,42989.0645589634,-85.9020729764001,16.4681822242428,16.4681822242428
"rzou",2278,1,44.7713478412479,6.47595454515689e-08,0,"empirical",3.80156837770204,212.082775701078,44,121.574948531652,57.041295617574,583447.904080568,191740.10992442,191740.10992442,-79.7980694583798,19.724149181158,19.724149181158
"qets",2279,1,42.2194994413294,2.18186017437671e-06,0,"empirical",3.74288218638896,167.082535801301,132,694.402923196672,24.7814801243565,131.888488523849,131.888488523849,131.888488523849,17.9933336792427,62.6054434217633,62.6054434217633
"gmqo",2280,1,46.1021319986321,1.41954054322747e-07,0,"empirical",3.83085919619206,221.742253627311,328,225.249215051958,65.0127501121354,633225.638182838,633225.638182838,633225.638182838,-16.3359439425917,33.0658044643473,33.0658044643473
"cfep",2281,1,43.2871331274509,6.47595454515689e-08,0,"empirical",3.76785543443882,187.877534435821,88,652.647978047479,12.772070976335,465064.493335225,8117.66942504777,8117.66942504777,-54.0925283396265,47.5817730521675,47.5817730521675
"xsrk",2283,2,43.3144218381494,1.19897016625938e-05,0,"empirical",3.7684856474093,362.255416994655,9,461.457386612883,41.4524653977058,0,0,0,-81.2762897459576,29.8312593690146,29.8312593690146
"unjt",2284,1,43.5330363754183,0.000708974902412234,1,"empirical",3.77352010675934,366,63,42.4780680063384,19.68204967753,489993.469313552,113845.34192416,113845.34192416,96.6462260739852,2.09654109102515,2.09654109102515
"cwkq",2285,2,43.5693295057572,1.20629038595646e-05,0,"empirical",3.77435345111393,246.826480222606,111,244.230420398139,32.6896405577132,311672.869836511,244799.76309016,244799.76309016,-0.866119426600873,60.6019643133444,60.6019643133444
"nmcc",2288,1,43.6202627946623,8.32273086737195e-05,0,"empirical",3.77552178539225,366,1,23.5189196759382,16.5418394227871,1255001.83990469,2101.4767162973,2101.4767162973,117.383564684845,3.59522588767344,3.59522588767344
"rhgg",2289,1,43.4151738169312,5.63055528599749e-06,0,"empirical",3.77080900711927,365,106,51.3739942966802,25.6957451082375,108566.818058732,65378.9365943538,65378.9365943538,104.381474092737,0.327165693377452,0.327165693377452
"njgo",2290,1,43.4031075925741,7.2486715780969e-05,0,"empirical",3.77053104205848,365,215,14.9492172547658,27.7837492176166,1571387.40734798,54027.8066886808,54027.8066886808,122.18732311543,-0.247964549782963,0.247964549782963
"vitv",2292,1,41.8772420398891,4.94558708821312e-06,0,"empirical",3.73474252996303,223,4,250.276038471386,92.0050333074088,5973.53392149919,5973.53392149919,5973.53392149919,88.5544982745375,21.6025855388248,21.6025855388248
"fahx",2293,1,41.6128735737875,1.31838671030117e-07,0,"empirical",3.72840958030242,198.360748335416,77,88.0607266139845,56.0930742970169,564886.350734053,4934.13510372056,4934.13510372056,-71.5160117893557,17.5758459140866,17.5758459140866
"kzsh",2296,1,43.0060433000326,0.00147090201003476,1,"empirical",3.7613406476797,276,280,68.8790618165417,64.673016322154,439175.323042295,249238.797802687,249238.797802687,129.534595859754,-7.9069098330731,7.9069098330731
"hlcu",2297,1,44.9887300567934,0.000349097478163773,0,"empirical",3.80641201522182,189.703613870281,18,51.3881474364994,127.294747550631,4697.850072662,4697.850072662,4697.850072662,-14.9072337699595,10.8577346343026,10.8577346343026
"ufsk",2299,2,41.4019776210189,1.7868690544139e-05,0,"empirical",3.72332864831403,214.925571660505,14,317.866732303174,66.334892367253,608.496288489872,608.496288489872,608.496288489872,149.730799777896,-22.3966718595512,22.3966718595512
"isje",2300,1,43.278877559118,0.000309452076653316,1,"empirical",3.76766469980077,254.94932056799,427,62.1780152960674,100.172228901959,30753.5578912526,30753.5578912526,30753.5578912526,98.2541173829655,12.5226547380677,12.5226547380677
"owfj",2302,1,41.1231692358851,3.93827140680586e-07,0,"empirical",3.71657169103408,48,38,201.528642969241,88.907891001278,38559.7578907239,38559.7578907239,38559.7578907239,113.139789580677,-24.8555902245651,24.8555902245651
"ntyr",2304,1,43.1309214606881,2.34744980649006e-06,0,"empirical",3.76424017515882,249.788284038555,194,910.516745113654,99.7840631796044,11133.5937199008,11133.5937199008,11133.5937199008,126.326263096756,37.6977332923766,37.6977332923766
"lapm",2306,3,43.5902734734118,9.24757768456939e-05,0,"empirical",3.77483403999552,201.678273197355,40,124.269325042491,103.37521228194,39914.909817783,39914.909817783,39914.909817783,136.422266454194,-11.5231243900331,11.5231243900331
"kmhg",2307,1,42.9986938473885,0.000216256959745561,0,"empirical",3.76116973959009,365,34,33.8669746325486,19.7040932742739,1268756.60703537,54457.6560681041,54457.6560681041,127.343257007921,-0.647792971148826,0.647792971148826
"svof",2310,1,44.200641317293,1.31838671030117e-07,0,"empirical",3.78873929841941,306.43946113575,8,160.795782685167,56.896316200899,368701.099420666,40288.3721374268,40288.3721374268,-81.4933425093481,21.6325592788851,21.6325592788851
"jxwn",2311,1,41.9917734563351,6.47595454515689e-08,0,"empirical",3.73747372901106,179.987622732944,1306,329.158410643108,32.5504263692377,484188.70955498,484188.70955498,484188.70955498,-170.056204174506,52.8913791401684,52.8913791401684
"xgch",2312,1,42.9769042972475,7.55309965222339e-05,0,"empirical",3.76066286203232,236,6,177.940615051449,115.919183562319,654.983024058052,654.983024058052,654.983024058052,93.5966473918875,19.868163497169,19.868163497169
"aure",2314,1,41.2704094704241,0.000358184328847163,0,"empirical",3.72014576546046,365,18,36.3193382734288,23.0007139040375,1384233.44441818,65952.3137593875,65952.3137593875,119.819805138671,4.88968611223958,4.88968611223958
"utpi",2315,1,41.5814708769321,1.41954054322747e-07,0,"empirical",3.72765465642979,365,11,362.7997632173,14.6901632941831,1409.55327349457,1409.55327349457,1409.55327349457,-52.1635320925596,-32.005292443161,32.005292443161
"sojp",2316,1,39.9233870389871,0.00261481114380978,0,"empirical",3.68696229351008,362.549589962851,301,71.2571984964065,17.0314710948571,826271.224743946,1036.19267782134,1036.19267782134,133.903191359625,-3.78752488102632,3.78752488102632
"mgdy",2319,1,42.5313837602735,0.00168712635430576,1,"empirical",3.75024224483485,342,490,41.1544678941738,37.855249527736,4774015.56762528,4774015.56762528,4774015.56762528,-140.687711240798,-7.99990387772038,7.99990387772038
"jmmc",2320,2,42.7432444756851,9.31928406645183e-06,0,"empirical",3.75521115893508,25.5793804776878,7,931.760766564,102.827022853168,906.811210198666,906.811210198666,906.811210198666,48.0710378582974,29.9929081950857,29.9929081950857
"lpqt",2321,1,42.7219162750989,1.31838671030117e-07,0,"empirical",3.75471205027276,333.403081631416,68,148.258425006541,37.1953094048613,689932.622631877,0,0,-75.5246614888851,20.7561499878686,20.7561499878686
"mxas",2322,1,42.9446439612657,6.47595454515689e-08,0,"empirical",3.75991193660903,205.351254367465,53,788.280471447938,13.1262154859596,371.937903530405,371.937903530405,371.937903530405,-66.9342309160767,44.888355436764,44.888355436764
"ujrg",2323,3,42.8903494235128,0.0013053331515558,1,"empirical",3.75864684546489,182.406881567364,28,131.754644087919,107.742639536993,17091.0170236626,17091.0170236626,17091.0170236626,133.439632702272,-11.501730119421,11.501730119421
"yiln",2324,1,37.6665202789009,0.00070920293701683,1,"empirical",3.62877164363582,201.304818562657,814,258.673139905716,32.1348182350537,594749.121399545,413545.256353927,413545.256353927,-6.50053170929456,62.3310726536538,62.3310726536538
"aawu",2325,1,41.7979102469981,6.47595454515689e-08,0,"empirical",3.73284634419001,314,3,250.619597254803,49.8317663605611,66720.7146217526,66720.7146217526,66720.7146217526,-81.5625529020347,24.6287522192034,24.6287522192034
"lhoh",2326,1,42.2688941806555,7.13633043368007e-06,0,"empirical",3.74405145338141,214.266098631916,226,504.800934234962,72.3341950315901,82116.1269537105,82116.1269537105,82116.1269537105,25.0073953515813,39.5191266378176,39.5191266378176
"wouf",2327,1,41.9442926160991,0.00214662846605461,1,"empirical",3.73634237159768,366,128,30.5499537631701,11.7626201152429,1774285.27537233,1114614.00902084,1114614.00902084,161.739970330348,-10.2458537986312,10.2458537986312
"wiyj",2328,1,41.3723354795948,1.41954054322747e-07,0,"empirical",3.72261243233879,255.497011509956,42,49.1134958292709,82.5475208536453,326.53044264345,326.53044264345,326.53044264345,-44.4889070329658,-2.47744574831569,2.47744574831569
"fgbo",2330,2,44.0176185108721,0.000286959021481023,0,"empirical",3.78458997447293,171.515416827404,202,139.514576150923,101.861581001335,41296.9253286892,41296.9253286892,41296.9253286892,-120.373821002109,34.04055882123,34.04055882123
"fcxp.1",2332,1,42.5069858767092,0.0244625194279767,1,"empirical",3.74966843599214,366,277,204.128782503358,16.7089651426273,5995314.85324699,3619982.4861628,3619982.4861628,-144.341773288638,-27.6074805985593,27.6074805985593
"ujdj",2334,1,42.9014094211161,7.13633043368007e-06,0,"empirical",3.75890467903337,196.303082759914,408,455.715935754526,87.5260832458509,60960.1297603625,60960.1297603625,60960.1297603625,25.5834839744814,38.5739872532949,38.5739872532949
"pmmu",2336,1,39.5398806519806,4.94558708821312e-06,0,"empirical",3.67730979932569,223,5,251.207738305757,92.9814702761717,1464.88350623463,1464.88350623463,1464.88350623463,88.8684239591331,21.5657778644957,21.5657778644957
"fnsu",2337,1,41.2620250228792,6.47595454515689e-08,0,"empirical",3.71994258600441,176.847731741236,149,712.467283327728,11.997719203471,398280.749902359,75.0243426353043,75.0243426353043,-55.9474995107188,47.7415938350109,47.7415938350109
"fqgf",2338,1,42.4746882785112,7.13633043368007e-06,0,"empirical",3.74890832859078,197,574,424.68934093496,93.8234238544678,16897.089710542,16897.089710542,16897.089710542,27.1692725841371,36.5890951358749,36.5890951358749
"pdsm",2340,1,41.4218848810997,8.32273086737195e-05,0,"empirical",3.72380936147719,366,1,31.6014788143913,13.0167366080194,1342977.86297879,385.655354832229,385.655354832229,117.69068946926,2.82852730512396,2.82852730512396
"ahkn",2342,1,43.3483103252947,2.34744980649006e-06,0,"empirical",3.76926772496506,288.649561636221,96,702.168984882132,67.086025313888,7552.23780001919,7552.23780001919,7552.23780001919,126.113562879158,34.7465579473075,34.7465579473075
"nadu",2344,1,38.9414427131414,3.39096823709678e-06,0,"empirical",3.66205904890184,169.493178135592,556,516.746259475007,27.3446534241966,4338.85226047186,4338.85226047186,4338.85226047186,12.8631037781689,66.4321344185977,66.4321344185977
"qfyq",2345,1,42.5741740018129,6.77321834193903e-06,0,"empirical",3.75124782534617,366,354,678.144261969424,32.7508313422844,9638.81445952619,9638.81445952619,9638.81445952619,122.273026711099,29.8166887817364,29.8166887817364
"pwow",2347,2,44.4203925207257,5.72324148188616e-05,0,"empirical",3.79369865500369,167.569539877043,99,132.418747809404,129.345700283471,6002.1608853854,6002.1608853854,6002.1608853854,124.917763786056,-14.9967049792326,14.9967049792326
"beqw",2348,1,41.3507240626495,3.39096823709678e-06,0,"empirical",3.72208993190042,224.147307521139,173,464.560519252193,32.4034750422252,5985.53397982984,5985.53397982984,5985.53397982984,5.70331060940782,59.1068974445319,59.1068974445319
"vwhy",2349,1,40.0956967025995,0.00137163046554808,0,"empirical",3.69126901440431,365,28,75.1331601384136,56.7609722254836,277585.927523476,23045.9596783825,23045.9596783825,143.755918995593,-8.46984918978278,8.46984918978278
"ltte",2350,2,40.963497877121,0.0104659404210622,0,"empirical",3.71268137447575,365.564926899762,99,21.4228317723215,14.2096525538969,813353.459528021,3001.77854496199,3001.77854496199,143.581271325825,-3.41519154549158,3.41519154549158
"woxj",2353,2,43.1900475369766,0.00121640193590216,0,"empirical",3.76561008761976,0,6,598.90674279857,118.356903998458,1519.51012640737,1519.51012640737,1519.51012640737,50.7651296448632,25.6560965840068,25.6560965840068
"xmbk",2357,5,42.1032213792205,0.0257730721105655,3,"empirical",3.74012425508219,365,340,108.896303314021,38.5482190252008,1865208.15010575,549525.15352385,549525.15352385,168.550973428706,-16.9007918632135,16.9007918632135
"pwgy",2358,1,40.2031660843641,0.021438223939431,0,"empirical",3.69394575084122,209.623927776048,729,45.759841922313,88.7278357120086,774812.182138954,14748.4063314863,14748.4063314863,121.715915279494,-8.32744498647379,8.32744498647379
"nexw",2361,1,40.7552439401625,1.41954054322747e-07,0,"empirical",3.70758451705574,227.109873980138,10,32.3494931853307,85.9684518413877,2443.05025094506,2443.05025094506,2443.05025094506,-43.5749759109664,-2.3995107509656,2.3995107509656
"ulhx",2363,3,41.9164747169707,8.17454500724084e-05,0,"empirical",3.73567894098445,285.287334548052,104,268.843420091033,27.4238982439223,753439.433257718,31010.7089298221,31010.7089298221,-6.20617490083814,56.0780722627715,56.0780722627715
